3000,10,100,29,4.79243,-O0,50
3000,10,100,30,4.78771,-O0,50
3000,10,100,31,4.78342,-O0,50
3000,10,100,32,4.78961,-O0,50
3000,10,100,33,4.84645,-O0,50
3000,10,100,34,4.86869,-O0,50
3000,10,100,35,4.80858,-O0,50
3000,10,100,36,5.02635,-O0,50
3000,10,100,37,4.96437,-O0,50
3000,10,100,38,4.77483,-O0,50
3000,10,100,39,4.74775,-O0,50
3000,10,100,40,4.75954,-O0,50
3000,10,100,41,4.74845,-O0,50
3000,10,100,42,4.72593,-O0,50
3000,10,100,43,4.7634,-O0,50
3000,10,100,44,4.70505,-O0,50
3000,10,100,45,4.75316,-O0,50
3000,10,100,46,4.74156,-O0,50
3000,10,100,47,4.76206,-O0,50
3000,10,100,48,4.70075,-O0,50
3000,10,100,49,4.75157,-O0,50
4000,10,100,0,7.81968,-O0,50
4000,10,100,1,7.77437,-O0,50
4000,10,100,2,7.89484,-O0,50
4000,10,100,3,8.04069,-O0,50
4000,10,100,4,8.00632,-O0,50
4000,10,100,5,8.17796,-O0,50
4000,10,100,6,8.1904,-O0,50
4000,10,100,7,8.11174,-O0,50
4000,10,100,8,8.17506,-O0,50
4000,10,100,9,8.19431,-O0,50
4000,10,100,10,8.16732,-O0,50
4000,10,100,11,8.11722,-O0,50
4000,10,100,12,8.51179,-O0,50
4000,10,100,13,8.46049,-O0,50
4000,10,100,14,8.48228,-O0,50
4000,10,100,15,8.43788,-O0,50
4000,10,100,16,8.42902,-O0,50
4000,10,100,17,8.5798,-O0,50
4000,10,100,18,8.44305,-O0,50
4000,10,100,19,8.4587,-O0,50
4000,10,100,20,8.43292,-O0,50
4000,10,100,21,8.44895,-O0,50
4000,10,100,22,8.41145,-O0,50
4000,10,100,23,8.44505,-O0,50
4000,10,100,24,8.50571,-O0,50
4000,10,100,25,8.4509,-O0,50
4000,10,100,26,8.4071,-O0,50
4000,10,100,27,8.35007,-O0,50
4000,10,100,28,8.37984,-O0,50
4000,10,100,29,8.3993,-O0,50
4000,10,100,30,8.3199,-O0,50
4000,10,100,31,8.34892,-O0,50
4000,10,100,32,8.40185,-O0,50
4000,10,100,33,8.37821,-O0,50
4000,10,100,34,8.28723,-O0,50
4000,10,100,35,8.3302,-O0,50
4000,10,100,36,8.37222,-O0,50
4000,10,100,37,8.37923,-O0,50
4000,10,100,38,8.38301,-O0,50
4000,10,100,39,8.34585,-O0,50
4000,10,100,40,8.38416,-O0,50
4000,10,100,41,8.31597,-O0,50
4000,10,100,42,8.37966,-O0,50
4000,10,100,43,8.34839,-O0,50
4000,10,100,44,8.29472,-O0,50
4000,10,100,45,8.34486,-O0,50
4000,10,100,46,8.39417,-O0,50
4000,10,100,47,8.44912,-O0,50
4000,10,100,48,8.30985,-O0,50
4000,10,100,49,8.41967,-O0,50
5000,10,100,0,12.3033,-O0,50
5000,10,100,1,12.3212,-O0,50
5000,10,100,2,12.4716,-O0,50
5000,10,100,3,12.6737,-O0,50
5000,10,100,4,12.8838,-O0,50
5000,10,100,5,12.7278,-O0,50
5000,10,100,6,12.8373,-O0,50
5000,10,100,7,12.8406,-O0,50
5000,10,100,8,12.7454,-O0,50
5000,10,100,9,13.2717,-O0,50
5000,10,100,10,13.298,-O0,50
5000,10,100,11,13.2726,-O0,50
5000,10,100,12,13.2924,-O0,50
5000,10,100,13,13.3627,-O0,50
5000,10,100,14,13.3088,-O0,50
5000,10,100,15,13.0723,-O0,50
5000,10,100,16,13.1897,-O0,50
